,mean_rewards,median_rewards,min_rewards,max_rewards,steps
339,-116.9128704,-116.16023849999999,-126.95172,-109.04757,166560
340,-116.63825549999999,-115.264006,-126.95172,-109.04757,167040
341,-116.63825549999999,-115.264006,-126.95172,-109.04757,167520
342,-116.63825549999999,-115.264006,-126.95172,-109.04757,168000
343,-116.63825549999999,-115.264006,-126.95172,-109.04757,168480
344,-114.98766139999998,-114.8132015,-124.677237,-109.04757,168960
345,-114.98766139999998,-114.8132015,-124.677237,-109.04757,169440
346,-114.98766139999998,-114.8132015,-124.677237,-109.04757,169920
347,-114.98766139999998,-114.8132015,-124.677237,-109.04757,170400
348,-114.16896510000001,-113.411743,-124.677237,-107.346021,170880
349,-114.16896510000001,-113.411743,-124.677237,-107.346021,171360
350,-114.16896510000001,-113.411743,-124.677237,-107.346021,171840
351,-114.16896510000001,-113.411743,-124.677237,-107.346021,172320
352,-112.04498919999999,-111.7523295,-120.254489,-103.437478,172800
353,-112.04498919999999,-111.7523295,-120.254489,-103.437478,173280
354,-112.04498919999999,-111.7523295,-120.254489,-103.437478,173760
355,-112.04498919999999,-111.7523295,-120.254489,-103.437478,174240
356,-110.31136899999998,-110.8791635,-116.787493,-102.918287,174720
357,-110.31136899999998,-110.8791635,-116.787493,-102.918287,175200
358,-110.31136899999998,-110.8791635,-116.787493,-102.918287,175680
359,-110.31136899999998,-110.8791635,-116.787493,-102.918287,176160
360,-108.9294394,-109.7466745,-116.787493,-101.175732,176640
361,-108.9294394,-109.7466745,-116.787493,-101.175732,177120
362,-108.9294394,-109.7466745,-116.787493,-101.175732,177600
363,-108.9294394,-109.7466745,-116.787493,-101.175732,178080
364,-108.0422417,-108.1967955,-116.787493,-101.175732,178560
365,-108.0422417,-108.1967955,-116.787493,-101.175732,179040
366,-108.0422417,-108.1967955,-116.787493,-101.175732,179520
367,-108.0422417,-108.1967955,-116.787493,-101.175732,180000
368,-107.51577259999999,-105.56445,-116.787493,-101.175732,180480
369,-107.51577259999999,-105.56445,-116.787493,-101.175732,180960
370,-107.51577259999999,-105.56445,-116.787493,-101.175732,181440
371,-107.51577259999999,-105.56445,-116.787493,-101.175732,181920
372,-106.6459668,-103.638466,-116.787493,-101.175732,182400
373,-106.6459668,-103.638466,-116.787493,-101.175732,182880
374,-106.6459668,-103.638466,-116.787493,-101.175732,183360
375,-106.6459668,-103.638466,-116.787493,-101.175732,183840
376,-105.40423310000001,-103.638466,-114.631375,-101.175732,184320
377,-105.40423310000001,-103.638466,-114.631375,-101.175732,184800
378,-105.40423310000001,-103.638466,-114.631375,-101.175732,185280
379,-105.40423310000001,-103.638466,-114.631375,-101.175732,185760
380,-104.373741,-103.638466,-110.445779,-101.175732,186240
